geoid,geoid20,year,denom_known_poverty_1,housing_stability_count,housing_stability_pct
1400000US06037270200,6037270200,2016,3567,3218,90.215866
1400000US06037270300,6037270300,2016,2506,2322,92.657623
1400000US06037271100,6037271100,2016,2514,2208,87.828163
1400000US06037271200,6037271200,2016,2672,2240,83.832336
1400000US06037271300,6037271300,2016,4660,3768,80.858368
1400000US06037271400,6037271400,2016,3527,3358,95.208389
1400000US06037271500,6037271500,2016,3101,2670,86.101257
1400000US06037271600,6037271600,2016,4577,3284,71.750053
1400000US06037271702,6037271702,2016,4152,3000,72.254333
1400000US06037271703,6037271703,2016,2705,2321,85.80407
1400000US06037271704,6037271704,2016,3243,2783,85.815605
1400000US06037271801,6037271801,2016,3405,2802,82.290749
1400000US06037271803,6037271803,2016,2290,2094,91.441048
1400000US06037271804,6037271804,2016,3495,3194,91.387695
1400000US06037271901,6037271901,2016,3324,2712,81.588448
1400000US06037271902,6037271902,2016,4223,3727,88.254799
1400000US06037272100,6037272100,2016,4390,3827,87.1754
1400000US06037272201,6037272201,2016,2648,2108,79.607254
1400000US06037272202,6037272202,2016,3732,3272,87.674171
1400000US06037272301,6037272301,2016,2971,2361,79.468193
1400000US06037272302,6037272302,2016,4354,3763,86.426277
1400000US06037273100,6037273100,2016,2463,2190,88.915955
1400000US06037273200,6037273200,2016,3541,3066,86.585709
1400000US06037273300,6037273300,2016,3187,2719,85.315346
1400000US06037273403,6037273403,2016,1747,1358,77.733253
1400000US06037273404,6037273404,2016,948,737,77.742615
1400000US06037273502,6037273502,2016,2883,2088,72.424561
1400000US06037273600,6037273600,2016,2321,1998,86.083588
1400000US06037273700,6037273700,2016,2807,2417,86.106163
1400000US06037273800,6037273800,2016,3233,2738,84.68914
1400000US06037273902,6037273902,2016,3826,3005,78.541557
1400000US06037274100,6037274100,2016,4129,3009,72.874786
1400000US06037274202,6037274202,2016,4380,3802,86.80365
1400000US06037275101,6037275101,2016,1210,1125,92.975204
1400000US06037275102,6037275102,2016,4008,3667,91.49202
1400000US06037275200,6037275200,2016,3934,3361,85.434669
1400000US06037275311,6037275311,2016,5700,4584,80.421051
1400000US06037275312,6037275312,2016,2246,1743,77.60463
1400000US06037275313,6037275313,2016,2672,2074,77.619759
1400000US06037275400,6037275400,2016,3541,2769,78.19825
1400000US06037275500,6037275500,2016,5529,4927,89.111954
1400000US06037275603,6037275603,2016,2771,2408,86.90004
1400000US06037275604,6037275604,2016,5232,3621,69.208717
1400000US06037275605,6037275605,2016,3520,2437,69.232956
1400000US06037276000,6037276000,2016,5422,4916,90.667648
1400000US06037276101,6037276101,2016,1931,1410,73.019157
1400000US06037276102,6037276102,2016,3881,2832,72.970886
1400000US06037276400,6037276400,2016,4142,3695,89.208115
1400000US06037276500,6037276500,2016,1764,1380,78.231293
1400000US06037276601,6037276601,2016,4050,3377,83.382713
1400000US06037276605,6037276605,2016,2696,2020,74.925819
1400000US06037276606,6037276606,2016,2459,1842,74.908501
1400000US06037276607,6037276607,2016,2289,1776,77.588463
1400000US06037276608,6037276608,2016,1725,1339,77.623192
1400000US06037277000,6037277000,2016,5435,5189,95.473778
1400000US06037277100,6037277100,2016,3230,2893,89.566566
1400000US06037277200,6037277200,2016,2437,1584,64.997948
1400000US06037277400,6037277400,2016,1621,1280,78.9636
1400000US06037278001,6037278001,2016,2539,2111,83.142967
1400000US06037278102,6037278102,2016,3111,2743,88.171005
1400000US06037291110,6037291110,2016,3664,3419,93.313316
1400000US06037291120,6037291120,2016,2134,1967,92.174324
1400000US06037291130,6037291130,2016,3507,3220,91.816368
1400000US06037291210,6037291210,2016,5688,4966,87.30661
1400000US06037291220,6037291220,2016,3787,3360,88.724586
1400000US06037291300,6037291300,2016,2510,2272,90.517929
1400000US06037292001,6037292001,2016,5693,5053,88.758125
1400000US06037292002,6037292002,2016,755,670,88.741722
1400000US06037293203,6037293203,2016,2816,2483,88.174713
1400000US06037293204,6037293204,2016,3658,3226,88.190269
1400000US06037293205,6037293205,2016,3808,3241,85.110291
1400000US06037293206,6037293206,2016,2497,2126,85.142174
1400000US06037293301,6037293301,2016,2818,2610,92.618881
1400000US06037293302,6037293302,2016,5323,4840,90.92617
1400000US06037293304,6037293304,2016,4190,3691,88.090691
1400000US06037293306,6037293306,2016,2352,2037,86.60714
1400000US06037293307,6037293307,2016,2643,2357,89.178963
1400000US06037294110,6037294110,2016,4389,3935,89.65596
1400000US06037294120,6037294120,2016,2330,2015,86.48069
1400000US06037294200,6037294200,2016,5282,4859,91.991669
1400000US06037294301,6037294301,2016,2543,2478,97.443962
1400000US06037294302,6037294302,2016,4616,4365,94.562393
1400000US06037294410,6037294410,2016,4877,3855,79.044495
1400000US06037294421,6037294421,2016,3006,2732,90.884895
1400000US06037294510,6037294510,2016,4902,4769,97.286819
1400000US06037294520,6037294520,2016,3750,3495,93.199997
1400000US06037294610,6037294610,2016,4243,3696,87.108177
1400000US06037294620,6037294620,2016,4594,4355,94.797562
1400000US06037294701,6037294701,2016,3077,2758,89.632759
1400000US06037294810,6037294810,2016,4220,3895,92.298576
1400000US06037294820,6037294820,2016,3711,3203,86.310966
1400000US06037294830,6037294830,2016,3837,3583,93.380241
1400000US06037294900,6037294900,2016,3554,3205,90.180077
1400000US06037295103,6037295103,2016,4840,4182,86.404961
1400000US06037296210,6037296210,2016,2618,2232,85.25592
1400000US06037296220,6037296220,2016,4149,3573,86.117134
1400000US06037296300,6037296300,2016,4718,3907,82.810516
1400000US06037296401,6037296401,2016,3238,2824,87.214333
1400000US06037296402,6037296402,2016,3091,2826,91.42672
1400000US06037296500,6037296500,2016,4057,3471,85.555832
1400000US06037296600,6037296600,2016,4945,4117,83.255814
1400000US06037296901,6037296901,2016,3904,3468,88.83197
1400000US06037296902,6037296902,2016,4130,3734,90.411621
1400000US06037297001,6037297001,2016,2450,2026,82.693878
1400000US06037297002,6037297002,2016,2745,2272,82.768669
1400000US06037297110,6037297110,2016,4816,3968,82.392029
1400000US06037297120,6037297120,2016,3395,2860,84.241531
1400000US06037297201,6037297201,2016,3928,3160,80.448067
1400000US06037297202,6037297202,2016,4067,3689,90.705681
1400000US06037297300,6037297300,2016,2071,1666,80.444229
1400000US06037297400,6037297400,2016,3693,3425,92.743027
1400000US06037297501,6037297501,2016,2672,2378,88.997009
1400000US06037297502,6037297502,2016,2417,2151,88.994621
1400000US06037297601,6037297601,2016,2554,2154,84.338295
1400000US06037297602,6037297602,2016,3929,3262,83.023666
1400000US06037300100,6037300100,2016,5766,5549,96.236557
1400000US06037300200,6037300200,2016,5642,5085,90.127617
1400000US06037300301,6037300301,2016,6182,5525,89.372368
1400000US06037300400,6037300400,2016,5691,4604,80.899666
1400000US06037300501,6037300501,2016,2933,2661,90.726219
1400000US06037300503,6037300503,2016,3780,3376,89.312172
1400000US06037300601,6037300601,2016,2877,2539,88.251648
1400000US06037300602,6037300602,2016,6171,5437,88.105652
1400000US06037300701,6037300701,2016,6222,5737,92.205078
1400000US06037300702,6037300702,2016,4941,4708,95.284355
1400000US06037300800,6037300800,2016,7505,6585,87.741508
1400000US06037300901,6037300901,2016,6363,5741,90.224739
1400000US06037300902,6037300902,2016,2035,1893,93.02211
1400000US06037301000,6037301000,2016,4892,4312,88.143906
1400000US06037301100,6037301100,2016,6426,5797,90.211639
1400000US06037301203,6037301203,2016,4379,3570,81.525459
1400000US06037301204,6037301204,2016,4855,3648,75.13903
1400000US06037301205,6037301205,2016,2201,2085,94.729668
1400000US06037301206,6037301206,2016,5414,4977,91.928337
1400000US06037301300,6037301300,2016,1903,1757,92.327904
1400000US06037301400,6037301400,2016,3750,3559,94.90667
1400000US06037301501,6037301501,2016,1851,1814,98.001083
1400000US06037301502,6037301502,2016,6947,6027,86.756874
1400000US06037301601,6037301601,2016,6586,6037,91.664139
1400000US06037301602,6037301602,2016,4095,3563,87.008545
1400000US06037301701,6037301701,2016,3086,2860,92.676605
1400000US06037301702,6037301702,2016,5791,5208,89.932655
1400000US06037301801,6037301801,2016,4546,3986,87.68148
1400000US06037301802,6037301802,2016,3642,3197,87.781441
1400000US06037301901,6037301901,2016,3266,2798,85.670547
1400000US06037301902,6037301902,2016,4539,3890,85.701698
1400000US06037302002,6037302002,2016,3868,3149,81.411583
1400000US06037302003,6037302003,2016,3825,3408,89.098038
1400000US06037302004,6037302004,2016,4394,3968,90.304962
1400000US06037302102,6037302102,2016,5816,5082,87.379639
1400000US06037302103,6037302103,2016,5850,4710,80.512817
1400000US06037302104,6037302104,2016,3942,3064,77.727043
1400000US06037302201,6037302201,2016,3714,3000,80.775444
1400000US06037302202,6037302202,2016,5131,4646,90.547653
1400000US06037302301,6037302301,2016,4220,3139,74.383888
1400000US06037302302,6037302302,2016,5037,4495,89.239624
1400000US06037302401,6037302401,2016,6086,5387,88.514626
1400000US06037302503,6037302503,2016,4329,3754,86.717484
1400000US06037302504,6037302504,2016,4309,3891,90.29937
1400000US06037302505,6037302505,2016,4234,3921,92.60746
1400000US06037302506,6037302506,2016,3347,3032,90.588585
1400000US06037310100,6037310100,2016,5889,5589,94.905754
1400000US06037310201,6037310201,2016,5533,5055,91.360924
1400000US06037310202,6037310202,2016,4947,4506,91.085503
1400000US06037310300,6037310300,2016,2804,2541,90.620544
1400000US06037310400,6037310400,2016,3205,2749,85.772232
1400000US06037310501,6037310501,2016,3870,3316,85.684753
1400000US06037310601,6037310601,2016,6771,5737,84.728989
1400000US06037310602,6037310602,2016,2561,2258,88.168686
1400000US06037310701,6037310701,2016,2348,1898,80.834755
1400000US06037310703,6037310703,2016,4923,4296,87.263863
1400000US06037310704,6037310704,2016,3352,2802,83.591888
1400000US06037310705,6037310705,2016,3770,3151,83.580902
1400000US06037310800,6037310800,2016,5185,4773,92.054001
1400000US06037310900,6037310900,2016,5925,5466,92.253166
1400000US06037311000,6037311000,2016,3883,3734,96.162758
1400000US06037311100,6037311100,2016,4074,3813,93.593521
1400000US06037311200,6037311200,2016,3196,2901,90.769714
1400000US06037311300,6037311300,2016,3901,3641,93.335045
1400000US06037311400,6037311400,2016,2250,1968,87.466667
1400000US06037311500,6037311500,2016,5400,4731,87.611115
1400000US06037311601,6037311601,2016,3960,2858,72.171715
1400000US06037311602,6037311602,2016,2578,1860,72.148956
1400000US06037311700,6037311700,2016,5844,5035,86.156738
1400000US06037311801,6037311801,2016,3175,2821,88.850395
1400000US06037311802,6037311802,2016,3754,3454,92.008522
1400000US06037320101,6037320101,2016,2703,2534,93.747688
1400000US06037320102,6037320102,2016,4844,4543,93.786125
1400000US06037320201,6037320201,2016,4150,3851,92.795181
1400000US06037320202,6037320202,2016,5780,5188,89.757782
1400000US06037320300,6037320300,2016,6466,6121,94.664398
1400000US06037400205,6037400205,2016,3333,3111,93.339333
1400000US06037400206,6037400206,2016,4789,4422,92.336601
1400000US06037400207,6037400207,2016,4397,4097,93.17717
1400000US06037400208,6037400208,2016,678,620,91.445427
1400000US06037400209,6037400209,2016,5546,5067,91.363144
1400000US06037400304,6037400304,2016,7015,5756,82.052742
1400000US06037400402,6037400402,2016,4202,3893,92.646362
1400000US06037400403,6037400403,2016,4536,3968,87.477951
1400000US06037400404,6037400404,2016,4517,3855,85.344254
1400000US06037400501,6037400501,2016,2651,2473,93.285553
1400000US06037400602,6037400602,2016,4019,3589,89.300819
1400000US06037400603,6037400603,2016,5379,4885,90.816139
1400000US06037400605,6037400605,2016,3560,3178,89.269661
1400000US06037400801,6037400801,2016,5585,4706,84.261414
1400000US06037401001,6037401001,2016,3265,3203,98.101074
1400000US06037401002,6037401002,2016,3888,3454,88.837448
1400000US06037401101,6037401101,2016,5257,4755,90.450829
1400000US06037401102,6037401102,2016,2865,2332,81.396164
1400000US06037401201,6037401201,2016,3360,3047,90.684525
1400000US06037401202,6037401202,2016,4623,4066,87.951546
1400000US06037401203,6037401203,2016,5285,4842,91.617783
1400000US06037401303,6037401303,2016,2380,2166,91.0084
1400000US06037401304,6037401304,2016,4901,4486,91.532341
1400000US06037401311,6037401311,2016,6107,4761,77.959717
1400000US06037401312,6037401312,2016,5259,4882,92.831337
1400000US06037401500,6037401500,2016,5890,5047,85.687607
1400000US06037401601,6037401601,2016,5168,4590,88.815788
1400000US06037401602,6037401602,2016,5901,4960,84.053551
1400000US06037401705,6037401705,2016,3326,3037,91.310883
1400000US06037401706,6037401706,2016,4672,3525,75.449486
1400000US06037401707,6037401707,2016,6484,5672,87.476868
1400000US06037401801,6037401801,2016,4468,3731,83.504921
1400000US06037401802,6037401802,2016,3075,2568,83.512192
1400000US06037401901,6037401901,2016,289,231,79.930794
1400000US06037401902,6037401902,2016,5747,5109,88.89856
1400000US06037402001,6037402001,2016,3272,2610,79.767723
1400000US06037402002,6037402002,2016,4198,3441,81.967606
1400000US06037402101,6037402101,2016,5088,4331,85.121857
1400000US06037402102,6037402102,2016,4868,4286,88.044373
1400000US06037402200,6037402200,2016,7014,5598,79.811806
1400000US06037402301,6037402301,2016,5648,5034,89.128899
1400000US06037402303,6037402303,2016,3870,3266,84.392761
1400000US06037402304,6037402304,2016,3976,3179,79.954727
1400000US06037402403,6037402403,2016,3760,3451,91.781914
1400000US06037402404,6037402404,2016,42,40,95.238098
1400000US06037402405,6037402405,2016,2973,2811,94.550957
1400000US06037402406,6037402406,2016,4967,4226,85.081535
1400000US06037402501,6037402501,2016,5585,4883,87.430618
1400000US06037402503,6037402503,2016,3814,3207,84.084953
1400000US06037402504,6037402504,2016,2619,2202,84.077896
1400000US06037402601,6037402601,2016,3177,2604,81.964119
1400000US06037402602,6037402602,2016,3828,3138,81.974922
1400000US06037402702,6037402702,2016,6086,4330,71.146896
1400000US06037402703,6037402703,2016,4683,3914,83.578903
1400000US06037402705,6037402705,2016,3515,3242,92.233284
1400000US06037402706,6037402706,2016,4024,3580,88.966202
1400000US06037402801,6037402801,2016,5153,4322,83.873474
1400000US06037402803,6037402803,2016,3159,2620,82.937637
1400000US06037402804,6037402804,2016,4130,3390,82.082321
1400000US06037402902,6037402902,2016,6432,5157,80.177238
1400000US06037402903,6037402903,2016,4493,4023,89.539284
1400000US06037402904,6037402904,2016,3581,3307,92.348503
1400000US06037403000,6037403000,2016,6722,6174,91.847664
1400000US06037403305,6037403305,2016,2280,1853,81.271927
1400000US06037403316,6037403316,2016,6723,5956,88.5914
1400000US06037403317,6037403317,2016,5000,4670,93.400002
1400000US06037403318,6037403318,2016,6276,5577,88.862335
1400000US06037403319,6037403319,2016,4304,3692,85.78067
1400000US06037403320,6037403320,2016,5127,4592,89.565048
1400000US06037403321,6037403321,2016,6108,5481,89.734772
1400000US06037403323,6037403323,2016,5424,4728,87.168144
1400000US06037403324,6037403324,2016,5811,5414,93.168129
1400000US06037403325,6037403325,2016,5970,5591,93.651588
1400000US06037403326,6037403326,2016,1214,1063,87.561783
1400000US06037403327,6037403327,2016,6047,5595,92.525223
1400000US06037403328,6037403328,2016,4216,3782,89.705879
1400000US06037403401,6037403401,2016,5463,4630,84.751968
1400000US06037403402,6037403402,2016,3543,3259,91.984192
1400000US06037403403,6037403403,2016,4854,4506,92.830658
1400000US06037403404,6037403404,2016,2634,2406,91.343964
1400000US06037403407,6037403407,2016,2122,2021,95.240341
1400000US06037403408,6037403408,2016,6591,6479,98.300713
1400000US06037403409,6037403409,2016,4542,4107,90.422722
1400000US06037403500,6037403500,2016,1834,1574,85.823334
1400000US06037403601,6037403601,2016,6886,5662,82.224808
1400000US06037403702,6037403702,2016,3654,3438,94.088669
1400000US06037403703,6037403703,2016,4748,4357,91.764954
1400000US06037403721,6037403721,2016,4803,4531,94.336876
1400000US06037403722,6037403722,2016,5801,4882,84.157906
1400000US06037403801,6037403801,2016,6373,5432,85.234581
1400000US06037403802,6037403802,2016,6097,5084,83.385269
1400000US06037403901,6037403901,2016,3390,2903,85.634216
1400000US06037403902,6037403902,2016,4517,3739,82.776176
1400000US06037404000,6037404000,2016,4825,4167,86.362694
1400000US06037404100,6037404100,2016,6883,6495,94.362923
1400000US06037404201,6037404201,2016,3666,3325,90.698311
1400000US06037404203,6037404203,2016,2729,2490,91.24221
1400000US06037404301,6037404301,2016,5589,4953,88.620506
1400000US06037404302,6037404302,2016,2165,1887,87.159355
1400000US06037404401,6037404401,2016,3837,3648,95.07428
1400000US06037404402,6037404402,2016,4514,4319,95.680107
1400000US06037404501,6037404501,2016,2446,2229,91.128372
1400000US06037404503,6037404503,2016,2906,2730,93.943565
1400000US06037404504,6037404504,2016,4583,4226,92.210342
1400000US06037404600,6037404600,2016,1407,1374,97.654587
1400000US06037404701,6037404701,2016,5779,5535,95.777817
1400000US06037404702,6037404702,2016,6001,5688,94.784203
1400000US06037404703,6037404703,2016,3271,2965,90.645065
1400000US06037404804,6037404804,2016,5227,4623,88.444618
1400000US06037404805,6037404805,2016,2483,2196,88.441399
1400000US06037404806,6037404806,2016,6043,5198,86.016876
1400000US06037404901,6037404901,2016,5656,5342,94.448372
1400000US06037404902,6037404902,2016,4200,3894,92.714287
1400000US06037404903,6037404903,2016,2903,2696,92.869446
1400000US06037405001,6037405001,2016,6055,5856,96.713463
1400000US06037405002,6037405002,2016,3196,3083,96.464333
1400000US06037405101,6037405101,2016,5154,4684,90.880867
1400000US06037405102,6037405102,2016,4345,3880,89.298042
1400000US06037405201,6037405201,2016,4792,4116,85.893158
1400000US06037405202,6037405202,2016,5118,4714,92.106293
1400000US06037405203,6037405203,2016,3725,3633,97.530205
1400000US06037405301,6037405301,2016,3755,3398,90.492676
1400000US06037405302,6037405302,2016,6051,5533,91.43943
1400000US06037405400,6037405400,2016,5087,4742,93.21801
1400000US06037405500,6037405500,2016,6726,6407,95.25721
1400000US06037405600,6037405600,2016,5582,5195,93.067001
1400000US06037405701,6037405701,2016,3510,3181,90.626778
1400000US06037405702,6037405702,2016,5021,4317,85.978889
1400000US06037405800,6037405800,2016,5614,5277,93.997147
1400000US06037405900,6037405900,2016,3659,3219,87.974854
1400000US06037406000,6037406000,2016,4916,4309,87.652565
1400000US06037406101,6037406101,2016,3233,2614,80.853699
1400000US06037406103,6037406103,2016,7382,6168,83.554596
1400000US06037406201,6037406201,2016,2361,1980,83.86277
1400000US06037406300,6037406300,2016,6310,5427,86.00634
1400000US06037406413,6037406413,2016,7496,6921,92.329239
1400000US06037406500,6037406500,2016,6362,5704,89.657341
1400000US06037406601,6037406601,2016,5413,5192,95.917236
1400000US06037406602,6037406602,2016,5674,4908,86.499825
1400000US06037406701,6037406701,2016,3242,2733,84.299812
1400000US06037406702,6037406702,2016,5699,4658,81.733635
1400000US06037406801,6037406801,2016,4625,4413,95.416214
1400000US06037406903,6037406903,2016,8462,7460,88.158829
1400000US06037407001,6037407001,2016,5726,5358,93.573174
1400000US06037407002,6037407002,2016,4247,3993,94.01931
1400000US06037407101,6037407101,2016,4802,4464,92.961266
1400000US06037407102,6037407102,2016,5464,4935,90.318451
1400000US06037407201,6037407201,2016,3168,2805,88.541664
1400000US06037407202,6037407202,2016,3959,3506,88.557716
1400000US06037407301,6037407301,2016,4602,4199,91.242935
1400000US06037407302,6037407302,2016,3797,3646,96.023178
1400000US06037407400,6037407400,2016,2091,1890,90.387375
1400000US06037407501,6037407501,2016,4462,4028,90.273422
1400000US06037407502,6037407502,2016,3901,3501,89.746216
1400000US06037407601,6037407601,2016,4151,3654,88.026985
1400000US06037407602,6037407602,2016,3953,3457,87.452568
1400000US06037407701,6037407701,2016,5356,4749,88.666916
1400000US06037407702,6037407702,2016,6693,6320,94.42701
1400000US06037407801,6037407801,2016,5613,5209,92.802422
1400000US06037407802,6037407802,2016,4161,4031,96.875748
1400000US06037407901,6037407901,2016,4335,4117,94.971169
1400000US06037407902,6037407902,2016,1990,1891,95.025124
1400000US06037408003,6037408003,2016,4164,3714,89.193085
1400000US06037408004,6037408004,2016,2690,2318,86.171005
1400000US06037408005,6037408005,2016,4795,3770,78.623566
1400000US06037408006,6037408006,2016,3629,3113,85.781204
1400000US06037408133,6037408133,2016,5530,4471,80.849907
1400000US06037408134,6037408134,2016,2749,2415,87.850128
1400000US06037408135,6037408135,2016,3817,3134,82.106369
1400000US06037408136,6037408136,2016,3742,3305,88.321754
1400000US06037408137,6037408137,2016,3927,3088,78.635094
1400000US06037408138,6037408138,2016,5882,5365,91.210472
1400000US06037408139,6037408139,2016,3924,3602,91.79409
1400000US06037408140,6037408140,2016,3508,3309,94.327255
1400000US06037408141,6037408141,2016,5093,4827,94.777145
1400000US06037408212,6037408212,2016,5026,4278,85.117386
1400000US06037408213,6037408213,2016,1077,947,87.929436
1400000US06037408301,6037408301,2016,5830,5691,97.615784
1400000US06037408302,6037408302,2016,4339,4214,97.119148
1400000US06037408303,6037408303,2016,4300,3973,92.395348
1400000US06037408401,6037408401,2016,4072,3633,89.219055
1400000US06037408402,6037408402,2016,5555,5132,92.385239
1400000US06037408503,6037408503,2016,5812,5646,97.143837
1400000US06037408504,6037408504,2016,5100,4608,90.352943
1400000US06037408505,6037408505,2016,2592,2516,97.067902
1400000US06037408623,6037408623,2016,3176,2971,93.545341
1400000US06037408624,6037408624,2016,3296,3202,97.148056
1400000US06037408625,6037408625,2016,4020,3614,89.900497
1400000US06037408626,6037408626,2016,4456,3596,80.70018
1400000US06037408627,6037408627,2016,3062,2942,96.080994
1400000US06037408628,6037408628,2016,5119,4498,87.868721
1400000US06037408629,6037408629,2016,2700,2385,88.333336
1400000US06037408631,6037408631,2016,5130,4737,92.33918
1400000US06037408703,6037408703,2016,6416,6001,93.531799
1400000US06037408705,6037408705,2016,5438,5021,92.331741
1400000US06037408707,6037408707,2016,6951,6474,93.13768
1400000US06037408722,6037408722,2016,4556,4083,89.618088
1400000US06037408724,6037408724,2016,5352,4486,83.81913
1400000US06037408725,6037408725,2016,6031,5306,87.978775
1400000US06037408800,6037408800,2016,3736,2667,71.386513
1400000US06037408900,6037408900,2016,5380,4839,89.944237
1400000US06037409000,6037409000,2016,6776,5625,83.01358
1400000US06037409100,6037409100,2016,5657,5304,93.759941
1400000US06037430003,6037430003,2016,4429,4116,92.932945
1400000US06037430004,6037430004,2016,3542,3148,88.876343
1400000US06037430005,6037430005,2016,3272,2906,88.814178
1400000US06037430101,6037430101,2016,4996,4404,88.15052
1400000US06037430102,6037430102,2016,4785,4499,94.022987
1400000US06037430200,6037430200,2016,1113,1000,89.84726
1400000US06037430301,6037430301,2016,4509,4196,93.058327
1400000US06037430302,6037430302,2016,5804,5332,91.867676
1400000US06037430400,6037430400,2016,4590,4233,92.222221
1400000US06037430501,6037430501,2016,4122,3762,91.266373
1400000US06037430502,6037430502,2016,6884,5887,85.517143
1400000US06037430600,6037430600,2016,4363,4032,92.413475
1400000US06037430701,6037430701,2016,5266,4756,90.315231
1400000US06037430721,6037430721,2016,3526,3051,86.528641
1400000US06037430723,6037430723,2016,4635,3856,83.193092
1400000US06037430724,6037430724,2016,4895,4323,88.314606
1400000US06037430801,6037430801,2016,6857,5733,83.607994
1400000US06037430802,6037430802,2016,3945,3498,88.669205
1400000US06037430803,6037430803,2016,5322,4957,93.141678
1400000US06037430901,6037430901,2016,4274,3711,86.827332
1400000US06037430902,6037430902,2016,4561,3939,86.36264
1400000US06037431002,6037431002,2016,3224,2797,86.755585
1400000US06037431003,6037431003,2016,3373,2969,88.02253
1400000US06037431004,6037431004,2016,3581,3152,88.020103
1400000US06037431100,6037431100,2016,7078,6218,87.849678
1400000US06037431200,6037431200,2016,5755,5555,96.524757
1400000US06037431300,6037431300,2016,2675,2263,84.598129
1400000US06037431400,6037431400,2016,4065,3675,90.405907
1400000US06037431501,6037431501,2016,4393,3878,88.276802
1400000US06037431502,6037431502,2016,4407,3909,88.699799
1400000US06037431600,6037431600,2016,4205,3750,89.17955
1400000US06037431701,6037431701,2016,6901,6007,87.045357
1400000US06037431800,6037431800,2016,4921,4415,89.717537
1400000US06037431900,6037431900,2016,4076,3743,91.830223
1400000US06037432001,6037432001,2016,2509,2383,94.978081
1400000US06037432002,6037432002,2016,5182,4921,94.963333
1400000US06037432101,6037432101,2016,4385,4256,97.058151
1400000US06037432102,6037432102,2016,5651,5272,93.293221
1400000US06037432201,6037432201,2016,4448,3999,89.905579
1400000US06037432202,6037432202,2016,4081,3825,93.727028
1400000US06037432300,6037432300,2016,4230,4048,95.697403
1400000US06037432401,6037432401,2016,3646,3387,92.896324
1400000US06037432402,6037432402,2016,7134,6764,94.813568
1400000US06037432501,6037432501,2016,3332,3120,93.637451
1400000US06037432502,6037432502,2016,5485,5138,93.673653
1400000US06037432601,6037432601,2016,6616,6218,93.984283
1400000US06037432602,6037432602,2016,4703,4216,89.644905
1400000US06037432700,6037432700,2016,5296,5183,97.866318
1400000US06037432801,6037432801,2016,2761,2706,98.007965
1400000US06037432802,6037432802,2016,4970,4363,87.78672
1400000US06037432901,6037432901,2016,4516,4223,93.511955
1400000US06037432902,6037432902,2016,3402,3223,94.738388
1400000US06037433103,6037433103,2016,6426,6086,94.708992
1400000US06037433200,6037433200,2016,6164,5618,91.142113
1400000US06037433302,6037433302,2016,1601,1516,94.690819
1400000US06037433304,6037433304,2016,4656,4313,92.633163
1400000US06037433305,6037433305,2016,5150,4797,93.14563
1400000US06037433306,6037433306,2016,3081,2977,96.624474
1400000US06037433307,6037433307,2016,3066,2919,95.205482
1400000US06037433402,6037433402,2016,4007,3603,89.917641
1400000US06037433403,6037433403,2016,4556,4192,92.010536
1400000US06037433505,6037433505,2016,4331,4116,95.035789
1400000US06037433506,6037433506,2016,4537,4245,93.564026
1400000US06037433601,6037433601,2016,4866,4694,96.465271
1400000US06037433602,6037433602,2016,2858,2640,92.372292
1400000US06037433803,6037433803,2016,598,557,93.143814
1400000US06037433804,6037433804,2016,6539,6303,96.390884
1400000US06037433901,6037433901,2016,5506,5202,94.478752
1400000US06037433903,6037433903,2016,4124,3941,95.562561
1400000US06037434001,6037434001,2016,4198,3992,95.092903
1400000US06037434003,6037434003,2016,4298,4168,96.975334
1400000US06037434004,6037434004,2016,2880,2610,90.625
1400000US06037434100,6037434100,2016,5572,5309,95.279968
1400000US06037460001,6037460001,2016,3440,3147,91.482559
1400000US06037460002,6037460002,2016,1038,950,91.522156
1400000US06037460101,6037460101,2016,6132,5700,92.954987
1400000US06037460200,6037460200,2016,5507,5126,93.081535
1400000US06037460301,6037460301,2016,4309,4016,93.200279
1400000US06037460302,6037460302,2016,4565,4172,91.391022
1400000US06037460401,6037460401,2016,1235,1100,89.068825
1400000US06037460501,6037460501,2016,5292,4854,91.723358
1400000US06037460502,6037460502,2016,4542,4047,89.101715
1400000US06037460601,6037460601,2016,6639,6079,91.564995
1400000US06037460700,6037460700,2016,5035,4766,94.657394
1400000US06037460800,6037460800,2016,3156,2980,94.423317
1400000US06037460900,6037460900,2016,6864,6464,94.172493
1400000US06037461000,6037461000,2016,6280,5974,95.127388
1400000US06037461100,6037461100,2016,5139,4439,86.37867
1400000US06037461200,6037461200,2016,4557,4368,95.852531
1400000US06037461300,6037461300,2016,6734,5890,87.466591
1400000US06037461400,6037461400,2016,2905,2644,91.015488
1400000US06037461501,6037461501,2016,4128,3887,94.161819
1400000US06037461502,6037461502,2016,6505,5716,87.870865
1400000US06037461600,6037461600,2016,6082,5642,92.765541
1400000US06037461700,6037461700,2016,1458,1298,89.026062
1400000US06037461901,6037461901,2016,4973,4080,82.04303
1400000US06037461902,6037461902,2016,1586,1100,69.356873
1400000US06037462001,6037462001,2016,3822,3444,90.109894
1400000US06037462002,6037462002,2016,4276,3916,91.580917
1400000US06037462100,6037462100,2016,5487,4756,86.677605
1400000US06037462201,6037462201,2016,3611,3147,87.150375
1400000US06037462202,6037462202,2016,2891,2095,72.466278
1400000US06037462301,6037462301,2016,4448,3703,83.2509
1400000US06037462302,6037462302,2016,3005,2044,68.019966
1400000US06037462400,6037462400,2016,4114,3836,93.242584
