geoid,geoid20,year,denom_total_hh,homeownership_count,homeownership_pct,rentership_count,rentership_pct
1400000US06037405701,6037405701,2011,1022,543,53.131115,479,46.868885
1400000US06037405702,6037405702,2011,1479,1088,73.563217,390,26.369169
1400000US06037405800,6037405800,2011,1607,1104,68.69944,503,31.30056
1400000US06037405900,6037405900,2011,1185,813,68.607597,372,31.392405
1400000US06037406000,6037406000,2011,1519,1115,73.403557,404,26.596445
1400000US06037406101,6037406101,2011,1084,519,47.878227,565,52.121773
1400000US06037406103,6037406103,2011,2741,845,30.828165,1896,69.171837
1400000US06037406201,6037406201,2011,742,304,40.970352,438,59.029648
1400000US06037406300,6037406300,2011,1947,1344,69.029274,603,30.970724
1400000US06037406413,6037406413,2011,2169,1762,81.235596,407,18.764408
1400000US06037406500,6037406500,2011,2066,1174,56.824783,892,43.175217
1400000US06037406601,6037406601,2011,1556,1263,81.169662,293,18.830334
1400000US06037406602,6037406602,2011,1289,945,73.312645,344,26.687355
1400000US06037406701,6037406701,2011,957,561,58.620689,396,41.379311
1400000US06037406702,6037406702,2011,1694,1038,61.275089,656,38.724911
1400000US06037406801,6037406801,2011,1295,1077,83.166023,218,16.833977
1400000US06037406903,6037406903,2011,2070,1422,68.695656,648,31.304348
1400000US06037407001,6037407001,2011,1094,900,82.266907,194,17.733089
1400000US06037407002,6037407002,2011,905,717,79.226517,188,20.773481
1400000US06037407101,6037407101,2011,1191,803,67.422333,388,32.577667
1400000US06037407102,6037407102,2011,1251,786,62.829735,465,37.170265
1400000US06037407201,6037407201,2011,711,533,74.964836,177,24.894514
1400000US06037407202,6037407202,2011,888,667,75.11261,222,25
1400000US06037407301,6037407301,2011,1048,871,83.110687,177,16.889313
1400000US06037407302,6037407302,2011,725,525,72.413795,200,27.586206
1400000US06037407400,6037407400,2011,520,452,86.92308,68,13.076923
1400000US06037407501,6037407501,2011,1021,631,61.802155,391,38.295788
1400000US06037407502,6037407502,2011,860,532,61.860466,328,38.139534
1400000US06037407601,6037407601,2011,1209,408,33.746899,801,66.253105
1400000US06037407602,6037407602,2011,968,682,70.454544,286,29.545454
1400000US06037407701,6037407701,2011,1219,541,44.380638,678,55.619362
1400000US06037407702,6037407702,2011,1637,1168,71.350029,470,28.711058
1400000US06037407801,6037407801,2011,1089,910,83.562904,178,16.34527
1400000US06037407802,6037407802,2011,824,631,76.577667,193,23.422331
1400000US06037407901,6037407901,2011,1025,860,83.902435,164,16
1400000US06037407902,6037407902,2011,470,395,84.042557,76,16.170214
1400000US06037408003,6037408003,2011,1312,1113,84.832314,199,15.167683
1400000US06037408004,6037408004,2011,791,465,58.786346,326,41.213654
1400000US06037408005,6037408005,2011,1607,1276,79.402611,331,20.597387
1400000US06037408006,6037408006,2011,1076,439,40.799255,637,59.200745
1400000US06037408133,6037408133,2011,1498,697,46.528706,801,53.471294
1400000US06037408134,6037408134,2011,859,780,90.803261,79,9.1967402
1400000US06037408135,6037408135,2011,1199,648,54.045036,551,45.954964
1400000US06037408136,6037408136,2011,1014,832,82.051285,182,17.948717
1400000US06037408137,6037408137,2011,1307,641,49.04361,666,50.95639
1400000US06037408138,6037408138,2011,1316,954,72.492401,362,27.507599
1400000US06037408139,6037408139,2011,686,590,86.005829,96,13.994169
1400000US06037408140,6037408140,2011,754,577,76.5252,177,23.4748
1400000US06037408141,6037408141,2011,1130,816,72.212387,314,27.787611
1400000US06037408212,6037408212,2011,1258,971,77.186012,287,22.81399
1400000US06037408213,6037408213,2011,351,189,53.846153,162,46.153847
1400000US06037408301,6037408301,2011,1237,882,71.301537,354,28.617622
1400000US06037408302,6037408302,2011,1103,895,81.142342,208,18.85766
1400000US06037408303,6037408303,2011,1199,1039,86.655548,159,13.261051
1400000US06037408401,6037408401,2011,1191,859,72.124268,332,27.875734
1400000US06037408402,6037408402,2011,1807,1662,91.975647,144,7.9690094
1400000US06037408503,6037408503,2011,1784,1623,90.975334,161,9.0246639
1400000US06037408504,6037408504,2011,1465,1006,68.668945,459,31.331059
1400000US06037408505,6037408505,2011,808,700,86.633667,108,13.366337
1400000US06037408623,6037408623,2011,1032,751,72.771317,281,27.228682
1400000US06037408624,6037408624,2011,1007,904,89.771599,103,10.228401
1400000US06037408625,6037408625,2011,1351,1122,83.049591,229,16.950407
1400000US06037408626,6037408626,2011,1580,860,54.430378,720,45.569622
1400000US06037408627,6037408627,2011,878,715,81.435081,163,18.56492
1400000US06037408628,6037408628,2011,1860,1366,73.440857,494,26.559139
1400000US06037408629,6037408629,2011,956,862,90.167366,94,9.8326359
1400000US06037408631,6037408631,2011,1425,1208,84.771927,217,15.22807
1400000US06037408703,6037408703,2011,2016,1855,92.013885,161,7.9861112
1400000US06037408705,6037408705,2011,1519,1066,70.17775,453,29.822252
1400000US06037408707,6037408707,2011,2061,1896,91.994179,165,8.0058222
1400000US06037408722,6037408722,2011,1188,1041,87.626259,147,12.373737
1400000US06037408724,6037408724,2011,1441,29,2.0124912,1412,97.987511
1400000US06037408725,6037408725,2011,1791,1166,65.103294,625,34.896706
1400000US06037408800,6037408800,2011,1223,203,16.598528,1020,83.401474
1400000US06037408900,6037408900,2011,2306,1603,69.514313,703,30.485689
1400000US06037409000,6037409000,2011,1987,1101,55.410168,886,44.589832
1400000US06037409100,6037409100,2011,1312,851,64.862808,461,35.137196
1400000US06037430003,6037430003,2011,1525,1458,95.60656,67,4.3934426
1400000US06037430004,6037430004,2011,1242,876,70.531403,366,29.468599
1400000US06037430005,6037430005,2011,1149,810,70.496086,339,29.503916
1400000US06037430101,6037430101,2011,1757,734,41.775753,1023,58.224247
1400000US06037430102,6037430102,2011,1266,895,70.695099,371,29.304897
1400000US06037430200,6037430200,2011,368,299,81.25,69,18.75
1400000US06037430301,6037430301,2011,1627,1398,85.925018,229,14.074985
1400000US06037430302,6037430302,2011,2373,1520,64.05394,853,35.94606
1400000US06037430400,6037430400,2011,1497,1264,84.435539,233,15.564463
1400000US06037430501,6037430501,2011,1713,1310,76.474022,402,23.4676
1400000US06037430502,6037430502,2011,2878,1527,53.057678,1351,46.942322
1400000US06037430600,6037430600,2011,1419,1266,89.217758,153,10.782241
1400000US06037430701,6037430701,2011,1933,1256,64.976723,677,35.023281
1400000US06037430721,6037430721,2011,1136,660,58.098591,476,41.901409
1400000US06037430723,6037430723,2011,1716,575,33.50816,1141,66.491844
1400000US06037430724,6037430724,2011,2001,538,26.886557,1463,73.113441
1400000US06037430801,6037430801,2011,2252,809,35.923622,1443,64.076378
1400000US06037430802,6037430802,2011,1422,1069,75.175812,353,24.824192
1400000US06037430803,6037430803,2011,1717,1420,82.702385,297,17.297611
1400000US06037430901,6037430901,2011,1577,497,31.515535,1079,68.421051
1400000US06037430902,6037430902,2011,1658,730,44.02895,928,55.97105
1400000US06037431002,6037431002,2011,1276,781,61.206898,494,38.714733
1400000US06037431003,6037431003,2011,1311,407,31.045004,904,68.954994
1400000US06037431004,6037431004,2011,1391,432,31.056793,959,68.943207
1400000US06037431100,6037431100,2011,2095,848,40.477325,1247,59.522675
1400000US06037431200,6037431200,2011,1538,1187,77.178154,351,22.821846
1400000US06037431300,6037431300,2011,844,645,76.421799,199,23.578199
1400000US06037431400,6037431400,2011,1335,1181,88.464417,154,11.535581
1400000US06037431501,6037431501,2011,1459,828,56.751198,631,43.248802
1400000US06037431502,6037431502,2011,1466,1066,72.714867,400,27.28513
1400000US06037431600,6037431600,2011,1364,1082,79.325516,282,20.674486
1400000US06037431701,6037431701,2011,2198,1648,74.977249,549,24.977253
1400000US06037431800,6037431800,2011,1649,1004,60.885384,646,39.175259
1400000US06037431900,6037431900,2011,1227,626,51.018745,601,48.981255
1400000US06037432001,6037432001,2011,766,474,61.879894,291,37.989555
1400000US06037432002,6037432002,2011,1581,979,61.922832,602,38.077168
1400000US06037432101,6037432101,2011,1337,1017,76.065819,320,23.934181
1400000US06037432102,6037432102,2011,1643,1256,76.445526,387,23.554474
1400000US06037432201,6037432201,2011,1329,750,56.433407,579,43.566593
1400000US06037432202,6037432202,2011,1212,681,56.188118,531,43.811882
1400000US06037432300,6037432300,2011,1165,811,69.613731,355,30.472103
1400000US06037432401,6037432401,2011,981,436,44.444443,545,55.555557
1400000US06037432402,6037432402,2011,1717,529,30.809551,1188,69.190445
1400000US06037432501,6037432501,2011,841,567,67.419739,274,32.580261
1400000US06037432502,6037432502,2011,1383,938,67.82357,445,32.17643
1400000US06037432601,6037432601,2011,1661,803,48.344372,858,51.655628
1400000US06037432602,6037432602,2011,1144,712,62.237762,432,37.762238
1400000US06037432700,6037432700,2011,1164,586,50.343643,577,49.570446
1400000US06037432801,6037432801,2011,805,169,20.99379,636,79.00621
1400000US06037432802,6037432802,2011,1491,299,20.053656,1192,79.946342
1400000US06037432901,6037432901,2011,1264,662,52.373417,602,47.626583
1400000US06037432902,6037432902,2011,890,674,75.730339,215,24.157303
1400000US06037433103,6037433103,2011,1593,627,39.359699,966,60.640301
1400000US06037433200,6037433200,2011,1570,733,46.687897,837,53.312103
1400000US06037433302,6037433302,2011,372,136,36.559139,235,63.172043
1400000US06037433304,6037433304,2011,1334,369,27.661169,965,72.338829
1400000US06037433305,6037433305,2011,1110,336,30.270269,774,69.729729
1400000US06037433306,6037433306,2011,725,268,36.965519,457,63.034481
1400000US06037433307,6037433307,2011,728,413,56.73077,315,43.26923
1400000US06037433402,6037433402,2011,1054,291,27.609108,763,72.390892
1400000US06037433403,6037433403,2011,1173,232,19.778347,941,80.221657
1400000US06037433505,6037433505,2011,930,264,28.387096,666,71.6129
1400000US06037433506,6037433506,2011,1148,324,28.222996,824,71.777
1400000US06037433601,6037433601,2011,1177,619,52.591335,558,47.408665
1400000US06037433602,6037433602,2011,836,400,47.846889,436,52.153111
1400000US06037433803,6037433803,2011,127,104,81.889763,22,17.322834
1400000US06037433804,6037433804,2011,1309,483,36.898396,826,63.101604
1400000US06037433901,6037433901,2011,1219,240,19.688269,979,80.311729
1400000US06037433903,6037433903,2011,1040,524,50.384617,516,49.615383
1400000US06037434001,6037434001,2011,971,533,54.891865,438,45.108135
1400000US06037434003,6037434003,2011,984,327,33.231709,657,66.768295
1400000US06037434004,6037434004,2011,682,520,76.246338,162,23.753666
1400000US06037434100,6037434100,2011,1212,602,49.669968,610,50.330032
1400000US06037460001,6037460001,2011,1373,1185,86.307358,187,13.619811
1400000US06037460002,6037460002,2011,414,358,86.473427,57,13.768116
1400000US06037460101,6037460101,2011,2496,2242,89.823715,254,10.176282
1400000US06037460200,6037460200,2011,2137,1591,74.450165,546,25.549837
1400000US06037460301,6037460301,2011,1717,1532,89.225395,184,10.716366
1400000US06037460302,6037460302,2011,1399,1178,84.203003,222,15.868478
1400000US06037460401,6037460401,2011,389,323,83.033417,66,16.966581
1400000US06037460501,6037460501,2011,1907,1779,93.287888,128,6.7121134
1400000US06037460502,6037460502,2011,1433,1361,94.975578,72,5.0244241
1400000US06037460601,6037460601,2011,2342,1588,67.805298,754,32.194706
1400000US06037460700,6037460700,2011,1627,1559,95.820526,68,4.1794715
1400000US06037460800,6037460800,2011,1331,1295,97.295265,36,2.7047334
1400000US06037460900,6037460900,2011,1935,1153,59.586563,782,40.413437
1400000US06037461000,6037461000,2011,1638,1067,65.140411,572,34.920635
1400000US06037461100,6037461100,2011,1563,893,57.133717,670,42.866283
1400000US06037461200,6037461200,2011,1708,1442,84.426231,266,15.573771
1400000US06037461300,6037461300,2011,2506,1456,58.100559,1051,41.939346
1400000US06037461400,6037461400,2011,1272,438,34.433964,834,65.56604
1400000US06037461501,6037461501,2011,1280,780,60.9375,500,39.0625
1400000US06037461502,6037461502,2011,1646,651,39.550426,995,60.449574
1400000US06037461600,6037461600,2011,1662,764,45.968712,898,54.031288
1400000US06037461700,6037461700,2011,717,703,98.047417,15,2.0920503
1400000US06037461901,6037461901,2011,1593,309,19.397364,1284,80.602638
1400000US06037461902,6037461902,2011,941,12,1.2752391,929,98.724762
1400000US06037462001,6037462001,2011,1253,377,30.08779,876,69.912209
1400000US06037462002,6037462002,2011,1072,199,18.563433,873,81.436569
1400000US06037462100,6037462100,2011,1722,632,36.701511,1090,63.298489
1400000US06037462201,6037462201,2011,1835,206,11.226158,1629,88.773842
1400000US06037462202,6037462202,2011,1480,189,12.77027,1291,87.229729
1400000US06037462301,6037462301,2011,1855,377,20.32345,1478,79.676552
1400000US06037462302,6037462302,2011,1423,301,21.152494,1122,78.847504
1400000US06037462400,6037462400,2011,1589,970,61.044682,619,38.955318
1400000US06037462500,6037462500,2011,2224,1480,66.546761,744,33.453236
1400000US06037462600,6037462600,2011,890,744,83.595505,146,16.404495
1400000US06037462700,6037462700,2011,2037,813,39.911636,1224,60.088364
1400000US06037462800,6037462800,2011,1116,530,47.491039,586,52.508961
1400000US06037462900,6037462900,2011,1375,1121,81.527275,254,18.472727
1400000US06037463000,6037463000,2011,900,657,73,243,27
1400000US06037463103,6037463103,2011,2009,1448,72.075661,560,27.874565
1400000US06037463200,6037463200,2011,1372,819,59.693878,553,40.306122
1400000US06037463300,6037463300,2011,834,484,58.033573,350,41.966427
1400000US06037463400,6037463400,2011,2640,1040,39.39394,1600,60.60606
1400000US06037463500,6037463500,2011,2487,755,30.357861,1732,69.642136
1400000US06037463601,6037463601,2011,3496,781,22.339817,2715,77.660187
1400000US06037463602,6037463602,2011,3038,517,17.017775,2521,82.982224
1400000US06037463700,6037463700,2011,1015,692,68.177338,323,31.82266
1400000US06037463800,6037463800,2011,1671,1537,91.98085,134,8.0191498
1400000US06037463900,6037463900,2011,1521,943,61.998684,579,38.067062
1400000US06037464000,6037464000,2011,2672,1550,58.008984,1122,41.991016
1400000US06037464101,6037464101,2011,1218,1145,94.006569,73,5.993432
1400000US06037464102,6037464102,2011,1181,1110,93.988144,71,6.0118542
1400000US06037464200,6037464200,2011,1974,1776,89.969604,198,10.030396
1400000US06037480002,6037480002,2011,1133,984,86.849075,149,13.150927
1400000US06037480011,6037480011,2011,1837,782,42.569408,1055,57.430592
1400000US06037480012,6037480012,2011,1745,955,54.727795,790,45.272205
1400000US06037480101,6037480101,2011,1237,742,59.983833,495,40.016167
1400000US06037480102,6037480102,2011,1345,963,71.598511,383,28.475836
1400000US06037480201,6037480201,2011,1302,1147,88.095238,155,11.904762
1400000US06037480202,6037480202,2011,881,756,85.811577,125,14.188422
1400000US06037480302,6037480302,2011,1628,607,37.285011,1021,62.714989
1400000US06037480303,6037480303,2011,1450,257,17.724138,1193,82.275864
1400000US06037480304,6037480304,2011,1627,236,14.505224,1391,85.494774
1400000US06037480400,6037480400,2011,2105,1086,51.59145,1019,48.40855
1400000US06037480500,6037480500,2011,2104,1196,56.844105,908,43.155895
1400000US06037480601,6037480601,2011,968,292,30.165289,676,69.834709
1400000US06037480602,6037480602,2011,2286,689,30.139982,1597,69.860016
1400000US06037480702,6037480702,2011,1723,1274,73.940804,449,26.059198
1400000US06037480703,6037480703,2011,1303,802,61.55027,500,38.372986
1400000US06037480704,6037480704,2011,1909,689,36.092194,1220,63.907806
1400000US06037480802,6037480802,2011,1045,591,56.555023,454,43.444977
1400000US06037480803,6037480803,2011,1223,885,72.363045,338,27.636959
1400000US06037480804,6037480804,2011,1887,493,26.126125,1394,73.873871
1400000US06037480901,6037480901,2011,1566,390,24.904215,1176,75.095787
1400000US06037480902,6037480902,2011,1398,189,13.519313,1209,86.48069
1400000US06037480903,6037480903,2011,990,532,53.737373,458,46.262627
1400000US06037481001,6037481001,2011,1270,504,39.68504,766,60.31496
1400000US06037481002,6037481002,2011,2001,636,31.784107,1365,68.215889
1400000US06037481101,6037481101,2011,1424,292,20.505617,1132,79.494385
1400000US06037481102,6037481102,2011,1346,231,17.161961,1115,82.838036
1400000US06037481103,6037481103,2011,1460,902,61.780823,558,38.219177
1400000US06037481201,6037481201,2011,1173,521,44.416027,652,55.583973
1400000US06037481203,6037481203,2011,1806,998,55.260242,809,44.795128
1400000US06037481300,6037481300,2011,824,579,70.266991,245,29.733009
1400000US06037481401,6037481401,2011,1835,866,47.193462,969,52.806538
1400000US06037481403,6037481403,2011,920,522,56.739132,398,43.260868
1400000US06037481404,6037481404,2011,1163,659,56.663799,504,43.336201
1400000US06037481500,6037481500,2011,1495,995,66.555183,500,33.444817
1400000US06037481603,6037481603,2011,1270,440,34.645668,830,65.354332
1400000US06037481604,6037481604,2011,1253,408,32.561852,845,67.438148
1400000US06037481605,6037481605,2011,1046,513,49.043976,534,51.051624
1400000US06037481606,6037481606,2011,1544,449,29.080311,1095,70.919685
1400000US06037481711,6037481711,2011,1430,290,20.27972,1140,79.720284
1400000US06037481712,6037481712,2011,1544,462,29.922279,1082,70.077721
1400000US06037481713,6037481713,2011,749,313,41.789051,436,58.210949
1400000US06037481714,6037481714,2011,880,273,31.022728,607,68.977272
1400000US06037481800,6037481800,2011,907,738,81.367142,169,18.632856
1400000US06037481901,6037481901,2011,1926,1411,73.260643,515,26.739357
1400000US06037481902,6037481902,2011,1180,606,51.35593,574,48.64407
1400000US06037482001,6037482001,2011,989,804,81.294235,185,18.705763
1400000US06037482002,6037482002,2011,2359,1330,56.379822,1029,43.620178
1400000US06037482101,6037482101,2011,1481,694,46.860229,787,53.139771
1400000US06037482102,6037482102,2011,927,636,68.608414,291,31.391586
1400000US06037482201,6037482201,2011,1251,525,41.966427,726,58.033573
1400000US06037482202,6037482202,2011,1482,683,46.086369,799,53.913631
1400000US06037482301,6037482301,2011,1284,522,40.654205,762,59.345795
1400000US06037482303,6037482303,2011,1580,459,29.050632,1122,71.012657
1400000US06037482304,6037482304,2011,955,190,19.895288,765,80.104713
1400000US06037482401,6037482401,2011,965,503,52.124352,462,47.875648
1400000US06037482403,6037482403,2011,577,328,56.845753,249,43.154247
1400000US06037482404,6037482404,2011,563,320,56.838367,243,43.161633
1400000US06037482502,6037482502,2011,833,404,48.499401,429,51.500599
1400000US06037482503,6037482503,2011,945,360,38.095238,585,61.904762
1400000US06037482521,6037482521,2011,1504,1110,73.803192,394,26.196808
1400000US06037482522,6037482522,2011,1434,1118,77.963737,316,22.036263
1400000US06037482600,6037482600,2011,2244,1760,78.431374,484,21.568628
1400000US06037482701,6037482701,2011,1302,723,55.529953,579,44.470047
1400000US06037482702,6037482702,2011,795,582,73.20755,213,26.792454
1400000US06037482801,6037482801,2011,1270,996,78.425194,275,21.653543
1400000US06037500100,6037500100,2011,1294,1233,95.285934,62,4.7913446
1400000US06037500202,6037500202,2011,1485,1318,88.754211,167,11.245791
1400000US06037500203,6037500203,2011,500,450,90,51,10.2
1400000US06037500204,6037500204,2011,1426,1282,89.901825,144,10.098177
1400000US06037500300,6037500300,2011,1094,883,80.712982,211,19.28702
1400000US06037500402,6037500402,2011,1155,536,46.406925,620,53.679653
1400000US06037500403,6037500403,2011,987,843,85.410332,144,14.589665
1400000US06037500404,6037500404,2011,1212,799,65.924095,414,34.158417
1400000US06037500500,6037500500,2011,792,569,71.843437,223,28.156565
1400000US06037500600,6037500600,2011,1414,977,69.094765,437,30.905233
1400000US06037500700,6037500700,2011,1655,1158,69.969788,497,30.030212
1400000US06037500800,6037500800,2011,1425,1029,72.210526,396,27.789474
1400000US06037500900,6037500900,2011,1703,1001,58.778625,702,41.221375
1400000US06037501001,6037501001,2011,563,439,77.975136,124,22.024866
1400000US06037501002,6037501002,2011,1440,1154,80.138885,286,19.861111
1400000US06037501200,6037501200,2011,1496,1017,67.981285,479,32.018715
1400000US06037501301,6037501301,2011,978,579,59.202454,399,40.797546
1400000US06037501302,6037501302,2011,1294,766,59.196289,528,40.803711
1400000US06037501400,6037501400,2011,1146,351,30.628273,796,69.458984
1400000US06037501501,6037501501,2011,808,733,90.717819,76,9.405941
1400000US06037501503,6037501503,2011,1865,380,20.375336,1485,79.624664
1400000US06037501504,6037501504,2011,1504,157,10.438829,1347,89.561172
1400000US06037501600,6037501600,2011,2525,1699,67.287132,826,32.712872
1400000US06037501700,6037501700,2011,1266,886,69.9842,380,30.015799
1400000US06037501802,6037501802,2011,1170,513,43.846153,657,56.153847
1400000US06037501803,6037501803,2011,1495,183,12.240803,1312,87.759201
1400000US06037501804,6037501804,2011,731,207,28.317373,524,71.682625
1400000US06037501900,6037501900,2011,1365,1134,83.07692,231,16.923077
1400000US06037502003,6037502003,2011,785,346,44.076431,439,55.923569
1400000US06037502004,6037502004,2011,908,560,61.674007,348,38.325993
1400000US06037502005,6037502005,2011,1241,864,69.621277,377,30.378727
1400000US06037502100,6037502100,2011,1597,924,57.858486,673,42.141514
1400000US06037502200,6037502200,2011,1705,1245,73.020531,459,26.92082
1400000US06037502303,6037502303,2011,2018,1381,68.43409,637,31.565907
1400000US06037502401,6037502401,2011,1300,981,75.46154,319,24.538462
1400000US06037502402,6037502402,2011,1004,746,74.302788,258,25.69721
1400000US06037502500,6037502500,2011,1126,674,59.857903,452,40.142097
1400000US06037502602,6037502602,2011,1282,770,60.062401,512,39.937599
1400000US06037502603,6037502603,2011,941,816,86.716263,125,13.283741
1400000US06037502604,6037502604,2011,908,787,86.674011,121,13.325992
1400000US06037502700,6037502700,2011,1784,1132,63.452915,653,36.603138
1400000US06037502801,6037502801,2011,1628,1285,78.931206,343,21.068796
1400000US06037502901,6037502901,2011,1376,1101,80.014534,275,19.985466
1400000US06037503000,6037503000,2011,1176,483,41.07143,693,58.92857
1400000US06037503103,6037503103,2011,1031,831,80.601357,200,19.398642
1400000US06037503104,6037503104,2011,619,294,47.49596,325,52.50404
1400000US06037503105,6037503105,2011,1007,476,47.269115,531,52.730885
1400000US06037503106,6037503106,2011,1110,632,56.936935,478,43.063065
1400000US06037503201,6037503201,2011,1169,1082,92.557739,87,7.4422584
1400000US06037503202,6037503202,2011,1322,871,65.885025,451,34.114979
1400000US06037503301,6037503301,2011,1036,850,82.046333,186,17.953669
1400000US06037503302,6037503302,2011,1940,1156,59.587627,784,40.412373
1400000US06037503401,6037503401,2011,2255,1540,68.292686,715,31.707317
1400000US06037503402,6037503402,2011,1382,1225,88.639656,157,11.360348
1400000US06037503501,6037503501,2011,1993,1170,58.705471,822,41.244354
1400000US06037503502,6037503502,2011,1222,1025,83.878883,197,16.121113
1400000US06037503601,6037503601,2011,1183,956,80.811493,226,19.103973
1400000US06037503602,6037503602,2011,1215,1145,94.238686,70,5.7613168
1400000US06037503701,6037503701,2011,1697,927,54.625809,770,45.374191
1400000US06037503702,6037503702,2011,1530,1034,67.581696,496,32.418301
1400000US06037503704,6037503704,2011,1711,1293,75.569839,418,24.430159
1400000US06037503705,6037503705,2011,1330,1002,75.338348,328,24.661654
1400000US06037503801,6037503801,2011,1190,952,80,237,19.915966
1400000US06037503802,6037503802,2011,1500,1246,83.066666,254,16.933332
1400000US06037503901,6037503901,2011,817,734,89.840881,83,10.159119
1400000US06037503902,6037503902,2011,1380,1162,84.202896,218,15.797101
1400000US06037504001,6037504001,2011,1023,765,74.78006,258,25.219942
1400000US06037504002,6037504002,2011,1628,1230,75.552826,398,24.447174
1400000US06037504101,6037504101,2011,1417,867,61.185604,550,38.814396
1400000US06037504200,6037504200,2011,1749,444,25.385935,1305,74.614067
1400000US06037530005,6037530005,2011,1440,1268,88.055557,172,11.944445
1400000US06037530006,6037530006,2011,1461,234,16.016428,1227,83.983574
1400000US06037530007,6037530007,2011,2087,1643,78.725441,444,21.274557
1400000US06037530101,6037530101,2011,1677,495,29.516994,1183,70.542633
1400000US06037530102,6037530102,2011,1676,814,48.56802,862,51.43198
1400000US06037530202,6037530202,2011,1240,775,62.5,465,37.5
1400000US06037530203,6037530203,2011,1076,279,25.929369,797,74.070633
1400000US06037530204,6037530204,2011,1041,461,44.284344,580,55.715656
1400000US06037530301,6037530301,2011,613,270,44.045677,343,55.954323
1400000US06037530302,6037530302,2011,1788,612,34.228188,1176,65.771812
1400000US06037530400,6037530400,2011,1177,478,40.611725,699,59.388275
1400000US06037530500,6037530500,2011,1191,481,40.38623,710,59.61377
1400000US06037530603,6037530603,2011,1173,577,49.190109,595,50.724636
1400000US06037530700,6037530700,2011,447,181,40.492168,266,59.507832
1400000US06037530801,6037530801,2011,1433,551,38.450802,882,61.549198
1400000US06037530802,6037530802,2011,856,434,50.700935,423,49.41589
1400000US06037530901,6037530901,2011,909,376,41.364136,533,58.635864
1400000US06037530902,6037530902,2011,1114,336,30.161579,778,69.838417
1400000US06037531000,6037531000,2011,1292,538,41.640865,754,58.359135
1400000US06037531101,6037531101,2011,1273,497,39.041634,777,61.036922
1400000US06037531102,6037531102,2011,876,262,29.908676,614,70.091324
1400000US06037531201,6037531201,2011,1252,390,31.15016,862,68.849838
1400000US06037531202,6037531202,2011,1141,272,23.838737,869,76.161263
1400000US06037531301,6037531301,2011,1282,300,23.400936,982,76.599068
1400000US06037531302,6037531302,2011,1390,434,31.223022,956,68.776978
1400000US06037531502,6037531502,2011,834,192,23.021584,642,76.978416
1400000US06037531503,6037531503,2011,753,268,35.590969,485,64.409027
1400000US06037531504,6037531504,2011,1066,353,33.114445,713,66.885551
1400000US06037531602,6037531602,2011,1149,205,17.841602,944,82.158401
1400000US06037531603,6037531603,2011,835,338,40.479042,497,59.520958
1400000US06037531604,6037531604,2011,888,174,19.594595,714,80.405403
1400000US06037531701,6037531701,2011,1375,662,48.145454,713,51.854546
1400000US06037531702,6037531702,2011,1204,326,27.076412,878,72.923592
1400000US06037531800,6037531800,2011,1172,494,42.150169,678,57.849831
1400000US06037531901,6037531901,2011,1677,689,41.08527,988,58.91473
1400000US06037531902,6037531902,2011,1178,486,41.256367,693,58.828522
1400000US06037532001,6037532001,2011,1082,336,31.053604,746,68.946396
1400000US06037532002,6037532002,2011,816,412,50.490196,404,49.509804
1400000US06037532101,6037532101,2011,1726,420,24.333719,1306,75.666283
1400000US06037532102,6037532102,2011,993,671,67.573013,322,32.426991
1400000US06037532200,6037532200,2011,1811,663,36.609608,1148,63.390392
1400000US06037532302,6037532302,2011,1026,572,55.750488,454,44.249512
1400000US06037532303,6037532303,2011,1228,566,46.091206,662,53.908794
1400000US06037532304,6037532304,2011,1266,498,39.336494,769,60.742496
1400000US06037532500,6037532500,2011,1094,414,37.842777,680,62.157223
1400000US06037532605,6037532605,2011,1074,219,20.391062,855,79.60894
1400000US06037532606,6037532606,2011,1191,158,13.266163,1033,86.733833
1400000US06037532607,6037532607,2011,1571,347,22.087843,1224,77.912155
1400000US06037532700,6037532700,2011,469,118,25.159914,351,74.840088
1400000US06037532800,6037532800,2011,926,230,24.838013,696,75.161987
1400000US06037532900,6037532900,2011,1529,438,28.646173,1091,71.353828
1400000US06037533001,6037533001,2011,965,356,36.891193,609,63.108807
1400000US06037533002,6037533002,2011,352,160,45.454544,192,54.545456
1400000US06037533103,6037533103,2011,1084,197,18.173431,887,81.826569
1400000US06037533104,6037533104,2011,1233,127,10.300081,1106,89.699921
1400000US06037533105,6037533105,2011,604,153,25.331125,451,74.668877
1400000US06037533108,6037533108,2011,1361,468,34.386482,893,65.613518
1400000US06037533201,6037533201,2011,651,90,13.824884,561,86.175117
1400000US06037533204,6037533204,2011,1060,376,35.471699,684,64.528305
1400000US06037533300,6037533300,2011,787,187,23.761118,600,76.238884
1400000US06037533401,6037533401,2011,1139,434,38.1036,706,61.984196
1400000US06037533402,6037533402,2011,1017,219,21.533924,798,78.46608
1400000US06037533403,6037533403,2011,670,281,41.9403,389,58.0597
1400000US06037533501,6037533501,2011,707,114,16.12447,593,83.875534
1400000US06037533504,6037533504,2011,960,403,41.979168,557,58.020832
1400000US06037533601,6037533601,2011,1173,210,17.902813,963,82.097183
1400000US06037533602,6037533602,2011,1391,315,22.645578,1076,77.354424
1400000US06037533603,6037533603,2011,1595,355,22.257053,1240,77.74295
1400000US06037533701,6037533701,2011,987,192,19.452888,795,80.547112
1400000US06037533702,6037533702,2011,794,192,24.18136,603,75.944588
